Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;19/08/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;20/08/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;20/08/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;20/08/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;21/08/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;21/08/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;21/08/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;22/08/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;22/08/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;22/08/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;23/08/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;23/08/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;23/08/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;24/08/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;24/08/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;24/08/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;25/08/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;25/08/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;25/08/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;26/08/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;26/08/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;26/08/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;27/08/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;27/08/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;27/08/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;28/08/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;28/08/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;28/08/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;29/08/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;29/08/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;29/08/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;30/08/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;30/08/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;30/08/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;31/08/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;31/08/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;31/08/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;01/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;01/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;01/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;02/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;02/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;02/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;03/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;03/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;03/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;04/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;04/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;04/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;05/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;05/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;05/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;06/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;06/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;06/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;07/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;07/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;07/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;08/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;08/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;08/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;09/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;09/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;09/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;10/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;10/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;10/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;11/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;11/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;11/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;12/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;12/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;12/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;13/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;13/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;13/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;14/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;14/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;14/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;15/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;15/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;15/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;16/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;16/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;16/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;17/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;17/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;17/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;18/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;18/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;18/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;19/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;19/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;19/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;20/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;20/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;20/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;21/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;21/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;21/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;22/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;22/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;22/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;23/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;23/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;23/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,78%;24/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;24/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;24/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;25/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;25/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;25/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;26/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;26/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;26/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;27/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;27/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;27/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;28/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;28/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;28/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;29/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;29/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;29/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;30/09/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;30/09/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;30/09/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;01/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;01/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;01/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;02/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;02/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;02/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;03/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;03/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;03/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;04/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;04/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;04/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;05/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;05/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;05/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;06/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;06/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;06/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;07/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;07/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;07/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;08/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;08/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;08/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;09/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;09/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;09/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;10/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;10/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;10/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;11/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;11/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;11/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,80%;12/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;12/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;12/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,79%;13/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;13/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;13/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,85%;14/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;14/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;14/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,85%;15/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;15/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;15/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,85%;16/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;16/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;16/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,85%;17/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;17/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;17/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,85%;18/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;18/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;18/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,85%;19/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;19/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;19/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,85%;20/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;20/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;20/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,85%;21/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;21/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;21/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,85%;22/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;22/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;22/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,85%;23/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,81%;23/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;23/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,71%;24/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;24/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;24/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,71%;25/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;25/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;25/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,71%;26/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;26/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;26/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,67%;27/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;27/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;27/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,67%;28/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;28/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;28/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,58%;29/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;29/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;29/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,58%;30/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;30/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;30/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,58%;31/10/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;31/10/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;31/10/2014
Marshall Wace LLP;Proximus;BE0003810273;0,58%;01/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;01/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;01/11/2014
Marshall Wace LLP;Proximus;BE0003810273;0,58%;02/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;02/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;02/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;03/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;03/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;04/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;04/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;05/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;05/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;06/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;06/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;07/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;07/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;08/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;08/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;09/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;09/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;10/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;10/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;11/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;11/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;12/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;12/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;13/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;13/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;14/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;14/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;15/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;15/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;16/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;16/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;17/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;17/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;18/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;18/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;19/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;19/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;20/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;20/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;21/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;21/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;22/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;22/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;23/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;23/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;24/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;24/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;25/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;25/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;26/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;26/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;27/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;27/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;28/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;28/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;29/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;29/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;30/11/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;30/11/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;01/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;01/12/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;02/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;02/12/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;03/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;03/12/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;04/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;04/12/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;05/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;05/12/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;06/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;06/12/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,78%;07/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;07/12/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,65%;08/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;08/12/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,59%;09/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;09/12/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,59%;10/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;10/12/2014
Luxor Capital Group, LP;Proximus;BE0003810273;0,59%;11/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;11/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;12/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;13/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;14/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;15/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;16/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;17/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;18/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;19/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;20/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;21/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;22/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;23/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;24/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;25/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;26/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;27/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;28/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;29/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;30/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;31/12/2014
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;01/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;02/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;03/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;04/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;05/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;06/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;07/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;08/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;09/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;10/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;11/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;12/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;13/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;14/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;15/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;16/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;17/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;18/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;19/01/2015
Luxor Capital Group, LP;Proximus;BE0003810273;0,56%;20/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;20/01/2015
Luxor Capital Group, LP;Proximus;BE0003810273;0,56%;21/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;21/01/2015
Luxor Capital Group, LP;Proximus;BE0003810273;0,56%;22/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;22/01/2015
Luxor Capital Group, LP;Proximus;BE0003810273;0,56%;23/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;23/01/2015
Luxor Capital Group, LP;Proximus;BE0003810273;0,56%;24/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;24/01/2015
Luxor Capital Group, LP;Proximus;BE0003810273;0,56%;25/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;25/01/2015
Luxor Capital Group, LP;Proximus;BE0003810273;0,56%;26/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;26/01/2015
Luxor Capital Group, LP;Proximus;BE0003810273;0,56%;27/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;27/01/2015
Luxor Capital Group, LP;Proximus;BE0003810273;0,56%;28/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;28/01/2015
Luxor Capital Group, LP;Proximus;BE0003810273;0,56%;29/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;29/01/2015
Luxor Capital Group, LP;Proximus;BE0003810273;0,56%;30/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;30/01/2015
Luxor Capital Group, LP;Proximus;BE0003810273;0,56%;31/01/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;31/01/2015
Luxor Capital Group, LP;Proximus;BE0003810273;0,56%;01/02/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;01/02/2015
Luxor Capital Group, LP;Proximus;BE0003810273;0,56%;02/02/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;02/02/2015
Luxor Capital Group, LP;Proximus;BE0003810273;0,56%;03/02/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;03/02/2015
Luxor Capital Group, LP;Proximus;BE0003810273;0,56%;04/02/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;04/02/2015
Luxor Capital Group, LP;Proximus;BE0003810273;0,56%;05/02/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;05/02/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;06/02/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;07/02/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;08/02/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;09/02/2015
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;10/02/2015
